code;url;product_name;brands;stores;traces_fr;nutrition_grade_fr;main_category_fr;energy_100g;fat_100g;saturated-fat_100g;carbohydrates_100g;sugars_100g;fiber_100g;proteins_100g;salt_100g;countries_fr
3,77E+12;http://world-fr.openfoodfacts.org/produit/3770008133167/chips-de-pommes-de-terre-romarin-et-ail-sans-marque;Chips de Pommes de Terre Romarin et Ail;Sans marque,PHM Production;;;d;Chips et frites;1995.0;24.5;2.92;55.5;0.3;;6.1;2.18;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4000177015001/capri-sun-fruits-rouges-bio;Capri-Sun fruits rouges Bio;Capri sun;Carrefour;;d;Jus de fruits à base de concentré;159.0;;1.0;17;8.6;0.0;0.1;0.0100624;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4000177017234/multi-fruits-yellow-capri-sun;Multi fruits yellow;Capri sun,Capri-Sun;;;d;Jus de fruits;130.0;0.0;0.0;7.1;6.8;0.0;0.01;0;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4001242000670/red-paprika-chips-chio;Red paprika chips;Chio;;;d;Chips et frites;2207.0;33.0;3.0;49;2.5;;5.8;1.8;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4002160092952/orange-granini;Orange;Granini;Noz;;;Jus d'orange à base de concentré;;;;;;;;;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4002359005398/chips-a-la-crevette-suzi-wan;Chips à la crevette;Suzi Wan;Simply;;d;Chips et frites;2067.0;24.6;2.2;65;7.7;2.2;2.0;2.28;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4002359444005/chips-a-la-crevette-suzi-wan;Chips à la Crevette;Suzi Wan;Cora;Arachides;d;Chips et frites;2312.0;30.7;2.6;65.9;7.6;;2.6;2.2098;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4004661020823/jus-de-pomme-doux-jacoby;Jus de pomme doux;Jacoby;Biocoop;;c;Jus de pomme;197.0;0.1;0.02;11;10.5;0.2;0.1;0.00508;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4004661020861/pack-de-3-briques-de-jus-de-pomme-doux-jacoby;Pack de 3 briques de jus de pomme doux;Jacoby;Biocoop;;c;Jus de pomme;197.0;0.1;0.02;11;10.5;0.2;0.1;0.00508;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4004661021127/apfelsaft-jacoby;Apfelsaft - Jacoby;Jacoby;;;c;Jus de pomme;192.0;;0.05;;10;0.4;0.4;0.01;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4004661068115/jus-de-pommes-bio-jacoby;Jus de pommes bio;Jacoby;;;c;Jus de pomme;197.0;10.5;0.2;0.02;11;0.1;0.1;0.005;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4004661071177/apfel-birnensaft-direktsaft-jacoby;Apfel-Birnensaft Direktsaft;Jacoby;Biocoop;;c;Jus de fruits;184.0;0.1;0.02;10.7;9.9;0.23;0.1;0.00254;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4004661071771/cocktail-de-jus-de-fruits-rouges-100-pur-jus-jacoby;Cocktail de jus de fruits rouges 100 % pur jus;Jacoby;;;d;Jus de fruits;212.0;0.1;0.02;11.6;11;0.2;0.2;0.00508;France
4,00E+12;http://world-fr.openfoodfacts.org/produit/4004661071870/traubensaft-jacoby;Traubensaft;Jacoby;;;e;Jus de fruits;280.0;;0.0;;17;0.1;0.2;0;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4005047166142/muesli-croustillant-maya-l-abeille-chocolat-et-miel-eden;Muesli Croustillant Maya l'Abeille Chocolat et Miel;Eden;;Fruits à coque,Arachides,Graines de sésame,Soja;c;Petit-déjeuners;1674.0;10.1;4.2;62.4;15.8;7.9;10.9;0.18;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4005967513774/muesli-croquant-a-l-epeautre-avec-du-miel-rosen-garten;Muesli Croquant à l'Épeautre avec du Miel;Rosen Garten;;Lait,Graines de sésame,Soja,Autres-fruits-a-coque;a;Petit-déjeuners;1527.0;4.5;0.7;65.9;26.9;7.9;10.4;0.2;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4006985902083/cacao-non-sucre-van-houten;Cacao non sucré;Van Houten;;Gluten,Lait,Soja;c;Petit-déjeuners;1589.0;21.0;13.0;13.9;0.4;28.0;18.4;0.0508;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4006985902304/l-original-100-pur-cacao-van-houten;L'Original 100% Pur Cacao;Van Houten;Auchan,Carrefour,Intermarché;Gluten,Lait,Fruits à coque,Arachides,Soja;c;Petit-déjeuners;1531.0;21.0;13.0;8.7;0.5;28.0;20.0;0.08;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4006985902977/chocolat-facon-bistrot-van-houten;Chocolat façon bistrot;Van Houten;;Gluten,Lait,Soja;d;Petit-déjeuners;1580.0;7.0;3.7;65;62;11.0;8.0;0.508;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4006985906203/l-original-100-pur-cacao-van-houten;L'Original 100% Pur Cacao;Van Houten;;;c;Petit-déjeuners;1531.0;21.0;13.0;8.7;0.5;28.0;20.0;0.08;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4008569028387/flocons-d-avoine-hahne;Flocons d'avoine;Hahne;;;;Petit-déjeuners;1506.0;8.3;;57.7;;9.5;12.5;0.01;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4008713700176/swietwiet-joe-s-farm;Swietwiet;Joe's Farm;Noz;;c;Petit-déjeuners;1657.0;3.5;1.0;80.7;40.9;4.9;7.9;0.01;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4008713702927/petales-de-mais-croustillants-sans-marque;Pétales de maïs croustillants;Sans marque,Bruggen,H. & J. Brüggen KG;;Fruits à coque,Arachides,Soja,Produits-laitiers;c;Petit-déjeuners;1589.0;1.1;0.2;81.4;5.7;3.4;8.1;2.2;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4008713704624/multifit-multigrain-flakes-fruits-rouges-bruggen;Multifit - Multigrain Flakes Fruits rouges;Brüggen;Noz;Fruits à coque,Arachides,Graines de sésame,Soja;c;Petit-déjeuners;1556.0;1.4;0.7;75.7;19.3;3.7;12.4;1.4;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4008713704679/muesli-crunchy-joe-s-farm;Muesli Crunchy;Joe's Farm;Noz;Fruits à coque,Arachides,Graines de sésame,Soja;d;Petit-déjeuners;1862.0;14.6;6.1;65.8;26.3;6.8;9.3;0.56;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4008713705720/petales-de-cereales-au-gout-de-chocolat-sans-marque;Pétales de Céréales au Goût de Chocolat;Sans marque;Auchan;Lait,Fruits à coque,Arachides,Soja;c;Petit-déjeuners;1625.0;2.9;1.2;77.4;25;5.0;9.5;0.8001;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4008713756661/copos-de-avena-bruggen;Copos de avena;Bruggen;;;a;Petit-déjeuners;1569.0;;1.3;;0.7;10.0;14.0;0.02;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4009491020050/multi-vitamin-valensina;Multi-vitamin;Valensina;;;c;Jus de fruits à base de concentré;205.0;0.1;0.02;11.2;10.8;0.3;0.4;0.00299999999999999;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4009491028186/valensina-mildes-fruhstuck-milde-orange;Valensina, Mildes Frühstück Milde Orange;Valensina;;;c;Jus d'orange 100% pur jus;184.0;;0.04;;9.2;0.2;0.7;0.00299999999999999;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4010355344182/apfelmark-aus-deutschland-dm-bio;Apfelmark aus Deutschland;dm Bio;;;c;Jus de pomme;230.0;;0.1;;11.1;1.7;0.3;0.01;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4010355370426/schoko-musli-dm-bio;Schoko Müsli;dm Bio,dm;dm;;b;Petit-déjeuners;1665.0;9.5;4.4;62;12;8.4;11.0;0.15;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4010355381682/beeren-crunchy-dm-bio;Beeren Crunchy;dm Bio,dm;;Fruits à coque,Graines de sésame;b;Petit-déjeuners;1711.0;13.0;1.7;60;20;7.2;9.3;0.18;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4012079000139/weetabix-original;Weetabix original;Weetabix;;;a;Petit-déjeuners;1531.0;2.0;0.6;69;4.4;10.0;12.0;0.28;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4012427348432/country-crisp-chocolat-au-lait-jordans;Country Crisp Chocolat au Lait;Jordans;;;;Petit-déjeuners;;;;;;;;;France
4,01E+12;http://world-fr.openfoodfacts.org/produit/4012427348630/muesli-bio-cereales-completes-aux-fruits-et-noix-jordans;Muesli Bio céréales complètes aux fruits et noix;Jordans;;;b;Petit-déjeuners;1569.0;8.4;2.8;60.7;18.9;8.5;9.3;0.02;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4015533002441/jus-de-pomme-carotte-voelkel;Jus De Pomme-carotte;Voelkel;;;c;Jus de fruits;167.0;;0.1;;9;0.0;0.3;0;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4015533025471/orange-mangue-passion-voelkel;Orange Mangue Passion;Voelkel;Fréquence Bio;;d;Jus de fruits;215.0;0.1;0.0;12;12;;0.1;0;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4015533025532/raison-ananas-coco-voelkel;Raison Ananas Coco;Voelkel;Fréquence Bio;;e;Jus de fruits;273.0;0.2;0.0;15.5;15.3;;0.1;0;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4015600521400/xtra-spicy-chilli-sauce-pringles;Xtra Spicy Chilli Sauce;Pringles;;;;Chips et frites;;;;;;;;;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4015637824383/flocons-d-avoine-rapunzel;Flocons d'avoine;Rapunzel;;;a;Petit-déjeuners;1548.0;6.2;1.1;61;1;9.2;12.0;0.03;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4015637825007/muesli-d-avoine-au-chocolat-la-ferme-biologique;Muesli d'Avoine au Chocolat;La Ferme Biologique;;;a;Petit-déjeuners;1594.0;8.5;3.1;61;10;8.5;11.0;0.14;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4016249009250/amaranth-crunchy-edelnuss-allos;Amaranth crunchy edelnuss;Allos;;Lait,Soja,Autres-fruits-a-coque;c;Petit-déjeuners;1832.0;17.0;5.8;57.2;15;7.0;10.3;0.3;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4016249009267/amaranth-crunchy-schokolade-allos;Amaranth crunchy schokolade;Allos;;Lait,Fruits à coque,Soja;b;Petit-déjeuners;1697.0;11.6;1.8;64.8;15;7.8;9.7;0.3;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4018077705113/crunchips-saveur-fromage-vico;crunchips saveur fromage;vico;;Gluten;d;Chips et frites;2209.0;30.0;3.0;57;1.4;3.5;6.0;1.8796;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4018077705717/crunchips-sauce-paprika-vico;Crunchips sauce paprika;Vico,Intersnack France,Intersnack;;Gluten,Lait;d;Chips et frites;2209.0;30.0;3.0;57;1.8;3.5;6.0;1.6764;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4018077705892/crunchips-au-sel-fin-vico;Crunchips au sel fin;Vico;Hyper U;;c;Chips et frites;2210.0;30.0;3.0;56.7;0;3.67;6.0;1.44;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4018077706400/crunchips-poivre-et-sel-vico;Crunchips Poivre et Sel;Vico;;Gluten;d;Chips et frites;2174.0;30.0;3.0;56;2.6;;5.2;1.9;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4018077708299/crunchips-sel-paprika-2-1-gratuit-vico;Crunchips sel / paprika (2+1 gratuit);Vico;;Gluten;;Chips et frites;;;;;;;;;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4018077729331/crunchips-lorenz;Crunchips;Lorenz,Intersnack;;Gluten,Lait,Derives-laitiers;;Chips et frites;2180.0;31.0;;54;;;5.0;1.9812;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4020614000100/jus-de-pomme-steinkauz;Jus De Pomme;Steinkauz;;;c;Jus de pomme;192.0;;0.02;;10.5;0.2;0.1;0.00499999999999999;France
4,02E+12;http://world-fr.openfoodfacts.org/produit/4021234111207/crunchy-amarante-framboise-aronia-barnhouse;Crunchy Amarante Framboise Aronia;Barnhouse;;Lait,Graines de sésame,Fruits-secs;c;Petit-déjeuners;1828.0;14.7;3.8;61.1;19.1;9.1;10.4;0.08;France
4,03E+12;http://world-fr.openfoodfacts.org/produit/4030957511119/100-cacao-casino;100% cacao;Casino;;;c;Petit-déjeuners;1506.0;21.0;13.0;8.8;0.5;28.0;20.0;0.0699999999999999;France
4,05E+12;http://world-fr.openfoodfacts.org/produit/4045500060105/nestle-nesquik;Nestle Nesquik;Nestlé,Nesquik;;;d;Petit-déjeuners;1573.0;3.0;1.5;79;75;6.5;5.0;0.4;France
4,05E+12;http://world-fr.openfoodfacts.org/produit/4046746053197/choco-quick-kruger;Choco Quick;Krüger;Banque alimentaire;Lait,Soja;e;Petit-déjeuners;1612.0;2.9;1.4;81.1;74.2;;4.3;0.34;France
4,05E+12;http://world-fr.openfoodfacts.org/produit/4052700007205/chocolate-cup-kruger;Chocolate Cup;Krüger;;;e;Petit-déjeuners;1556.0;5.7;3.5;64.8;62.6;;10.8;0.87;France
4,05E+12;http://world-fr.openfoodfacts.org/produit/4052700049755/granules-cacaotes-sans-marque;Granules cacaotés;Sans marque,Krüger;Carrefour;Lait,Soja;e;Petit-déjeuners;1631.0;2.3;1.1;85.3;83.8;4.7;3.4;0.66;France
4,05E+12;http://world-fr.openfoodfacts.org/produit/4054013535079/tresor-gout-chocolat-noisette-kellogg-s;Trésor goût chocolat noisette;Kellogg's,Trésor;;Fruits à coque;d;Petit-déjeuners;1892.0;16.0;4.0;68;29;3.3;6.9;1.13;France
4,06E+12;http://world-fr.openfoodfacts.org/produit/4060800182654/tomato-herbs-flavours-of-europe-lay-s;Tomato & Herbs (Flavours of Europe);Lay's;;;c;Chips et frites;2271.0;32.0;3.2;55;2.2;4.0;6.7;1.3;France
4,06E+12;http://world-fr.openfoodfacts.org/produit/4064222302706/sour-cream-onion-potato-chips-popchips;Sour cream & onion potato chips;Popchips;;;d;Chips et frites;1741.0;14.0;2.0;62.6;4.2;4.1;6.5;2.3;France
4,10E+12;http://world-fr.openfoodfacts.org/produit/4101233893714/golden-grahams-nestle;Golden Grahams;Nestle;;;;Petit-déjeuners;;;;;;;;;France
4,12E+12;http://world-fr.openfoodfacts.org/produit/4117423293011/muesli-crisp-4-fruits-chabrior;Muesli Crisp 4 Fruits;Chabrior;Intermarché;;;Petit-déjeuners;;;;;;;;;France
4,13E+12;http://world-fr.openfoodfacts.org/produit/4132076000519/rice-krispies-kellogg-s;Rice Krispies;kellogg's,Rice krispies;;;c;Petit-déjeuners;1628.0;1.5;0.3;85;8;1.0;7.0;1.13;France
41428188;http://world-fr.openfoodfacts.org/produit/41428188/lightly-sea-salted-hand-cooked-crisps-m-s;Lightly Sea Salted Hand Cooked Crisps;M&S,Mark & Spencer;Mark & Spencer Food;;c;Chips et frites;2171.0;29.2;3.0;56.6;0.4;4.1;5.7;1;France
4,17E+12;http://world-fr.openfoodfacts.org/produit/4172078000780/corn-flakes-kellogg-s;Corn Flakes;Kellogg's;;;b;Petit-déjeuners;1604.0;0.9;0.2;84;8;3.0;7.0;1.13;France
42058567;http://world-fr.openfoodfacts.org/produit/42058567/pur-jus-de-pomme-solevita;Pur jus de pomme ;Solevita;;;c;Jus de pomme;175.0;0.1;0.0;10;9.7;;0.1;0.03;France
42218887;http://world-fr.openfoodfacts.org/produit/42218887/jus-d-orange-a-base-de-concentre-vitafit;Jus d'orange à base de concentré;vitafit;;;;Jus d'orange à base de concentré;;;;;;;;;France
42228787;http://world-fr.openfoodfacts.org/produit/42228787/pur-jus-de-pamplemousse-rose-vitafit;Pur jus de pamplemousse rose;Vitafit;;;c;Jus de pamplemousse;165.0;0.12;0.02;7.6;7.6;;0.6;0.08;France
42228897;http://world-fr.openfoodfacts.org/produit/42228897/cereales-fourrees-choco-noisettes-swing;Céréales fourrées choco-noisettes;Swing;ALDI;;;Petit-déjeuners;;;;;;;;;France
4,26E+12;http://world-fr.openfoodfacts.org/produit/4260135129328/deep-blue-sea-salt-john-john;Deep blue sea salt;John John;;;d;Chips et frites;2123.0;29.5;2.0;51.3;0.7;;7.4;1.8;France
4,26E+12;http://world-fr.openfoodfacts.org/produit/4260135129342/no-4-suffolk-cheddar-chives-john-john;No 4 - Suffolk cheddar  chives;John John;;;d;Chips et frites;2231.0;27.9;2.2;51.6;2.8;;8.5;1.5;France
4,26E+12;http://world-fr.openfoodfacts.org/produit/4260135129366/sweet-chili-red-pepper-n-2-john-john;Sweet Chili & Red Pepper n°2;John John;;;d;Chips et frites;2074.0;27.4;1.9;53.4;5.1;;7.0;1.3;France
4,26E+12;http://world-fr.openfoodfacts.org/produit/4260196681032/alcamatin-jentschura;Alcamatin;Jentschura,P. Jentschura;;;a;Petit-déjeuners;1606.0;7.3;0.95;62.5;12.82;6.8;12.9;0.04;France
4,26E+12;http://world-fr.openfoodfacts.org/produit/4260196681056/alcamatin-bio-jentschura;Alcamatin Bio;Jentschura;Biocoop;;a;Petit-déjeuners;1594.0;7.3;0.95;62.5;12.82;6.8;12.9;0.04;France
4,41E+12;http://world-fr.openfoodfacts.org/produit/4411230570823/pur-jus-ananas-dia;Pur jus Ananas;Dia;;;d;Jus de fruits 100% pur jus;241.0;0.1;0.0;13.5;13;0.1;0.4;0;France
4,48E+12;http://world-fr.openfoodfacts.org/produit/4482151901379/mops-miel-grillon-d-or;Mops Miel ;Grillon d'Or;;Gluten,Lait,Fruits à coque,Arachides,Graines de sésame,Soja;c;Petit-déjeuners;1496.0;0.9;0.2;80;24;1.8;4.9;0.01;France
4,50E+12;http://world-fr.openfoodfacts.org/produit/4502278014353/pur-jus-orange-100-pur-fruit-presse-riche-en-vitamine-c-bon-app;Pur jus orange 100% pur fruit pressé riche en vitamine C;Bon App.,Carrefour;;;;Jus d'orange 100% pur jus;;;;;;;;;France
4,50E+12;http://world-fr.openfoodfacts.org/produit/4502278881566/jus-de-raisin-bio-100-pur-fruit-presse-carrefour;Jus de raisin bio 100% pur fruit pressé;Carrefour,Carrefour Bio;;;;Jus de fruits;280.0;0.5;;16;16;;0.5;;France
4,50E+12;http://world-fr.openfoodfacts.org/produit/4504278781778/jus-de-pomme-carrefour;Jus de pomme;Carrefour;;;;Jus de pomme;;;;;;;;;France
4,58E+12;http://world-fr.openfoodfacts.org/produit/4581176005465/coktails-du-monde-mangue-ananas-et-kaki-tropicana;Coktails du monde Mangue Ananas et Kaki;Tropicana;Monoprix;;c;Jus de fruits 100% pur jus;207.0;0.0;0.0;10.6;10.4;1.0;0.4;0;France
4,61E+12;http://world-fr.openfoodfacts.org/produit/4613442877886/golden-grahams-golden-minis-nestle;Golden Grahams / Golden Minis;Nestlé;Auchan;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1612.0;3.1;1.1;78.7;25.1;5.3;6.9;1.07;France
4,77E+12;http://world-fr.openfoodfacts.org/produit/4770149208112/kramsi-vanille-oho;Kramsi Vanille;Oho!;;Fruits à coque,Arachises;c;Petit-déjeuners;1816.0;12.7;1.7;71.6;38.6;4.9;5.8;0.15;France
4,85E+12;http://world-fr.openfoodfacts.org/produit/4850001111054/abricot-yan;Abricot;Yan;Bio14;;;Jus de fruits à base de concentré;214.0;0.0;;12.3;;;0.5;;France
4,85E+12;http://world-fr.openfoodfacts.org/produit/4850001111313/abricot-yan;Abricot;Yan,Azade;Bio14;;c;Jus de fruits;205.99;0.0;0.0;12.3;11;;0.0;0.025;France
4,85E+12;http://world-fr.openfoodfacts.org/produit/4850001111863/grenade-yan;Grenade;Yan,Azade;Bio14;;d;Jus de fruits;251.2;0.0;0.0;15;12.5;;0.0;0.017;France
4,85E+12;http://world-fr.openfoodfacts.org/produit/4850001113645/pur-jus-de-grenade-yan;Pur Jus de Grenade;Yan;;;d;Jus de fruits;280.0;0.0;0.0;16;13;0.12;0.25;0.01625;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000108478119/flocons-d-avoine-40g-quaker;Flocons d'avoine (40g);Quaker;;;a;Petit-déjeuners;1561.0;8.0;1.5;60;1;9.0;11.0;1;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000127061095/bran-flakes-kellogg-s;Bran Flakes;Kellogg's;;;b;Petit-déjeuners;1502.0;3.2;0.5;63;14;15.0;12.0;0.699999999999999;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000127077225/all-bran-fruit-n-fibre-kellogg-s;All-Bran Fruit'n'Fibre;Kellogg's;;;d;Petit-déjeuners;1590.0;;3.5;;24;9.0;8.0;1;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000127153950/frosties-kellogg-s;Frosties;Kellogg’s;;;d;Petit-déjeuners;1569.0;0.6;0.1;87;37;2.0;4.5;0.83;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000127404014/country-store-kellogg-s;Country store;Kellogg's;;Gluten,Lait,Fruits à coque;c;Petit-déjeuners;1558.0;5.0;0.9;68;24;8.0;9.0;0.762;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000127421257/just-right-kellogg-s;Just Right;Kellogg's;;Fruits à coque;c;Petit-déjeuners;1552.0;2.0;0.3;79;23;4.5;7.0;0.98;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000168186030/p-tit-dej-extra-cereales-bn;P'tit Déj Extra Céréales;BN;;;e;Petit-déjeuners;2056.0;23.3;11.5;60.8;33;5.1;7.1;0.7;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000243729091/golden-nuggets-nestle;Golden Nuggets;Nestlé;;Lait,Fruits à coque,Arachides;c;Petit-déjeuners;1582.0;2.0;0.0;81;25;5.0;8.0;1;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000396039887/good-morning-cranberry-mcvitie-s;Good Morning Cranberry;McVitie's,United Biscuits;Auchan,Casino;;d;Petit-déjeuners;1897.0;16.3;6.7;66.7;21.3;4.2;7.4;0.8;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5000396039900/good-morning-nature-mcvitie-s;Good Morning Nature;McVitie's,United Biscuits;Cora,Auchan;Œufs,Lait,Fruits à coque,Soja;d;Petit-déjeuners;1902.0;16.7;6.9;65.9;19.2;4.2;7.9;0.9;France
5,00E+12;http://world-fr.openfoodfacts.org/produit/5002123702941/riz-souffle-au-gout-de-chocolat-auchan;Riz Soufflé au Goût de Chocolat;Auchan;;;;Petit-déjeuners;;;;;;;;;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010026514110/oatbran-granola-mornflakegold;Oatbran Granola;Mornflakegold;Franprix;;c;Petit-déjeuners;1778.0;14.9;5.0;56.7;22.2;10.2;10.8;0.0299999999999999;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010026514127/oatbran-granola-mornflakegold;Oatbran granola;MornflakeGold;;;c;Petit-déjeuners;1979.0;22.8;4.7;48.5;13.6;9.9;13.5;0.03;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010026514158/oatbran-muesli-cranberry-nut-mornflake-gold;Oatbran muesli Cranberry & nut;Mornflake Gold;;;a;Petit-déjeuners;1561.0;9.6;1.2;54.6;17.2;10.0;11.6;0.03;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010026514295/oatbran-crisp-mornflake-gold;Oatbran Crisp ;Mornflake Gold;;;c;Petit-déjeuners;1632.0;12.0;4.4;59;24.9;7.1;7.9;0.03;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010026517067/favourite-fruit-et-nuts-extra-crisby-muesli-mornflake;Favourite fruit et nuts extra Crisby muesli;Mornflake;Monoprix;;b;Petit-déjeuners;1577.0;10.1;1.9;57.8;24.4;7.8;9.8;0.03;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010026517074/extra-crispy-muesli-mornflake;Extra crispy muesli;Mornflake;;;b;Petit-déjeuners;1471.0;6.1;0.7;61.1;29.9;8.4;8.2;0.03;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010026517081/notoriously-nutty-extra-crispy-mornflake;Notoriously nutty extra crispy;mornflake;monoprix;Fruits à coque;b;Petit-déjeuners;1878.0;22.5;4.1;43.4;5;7.6;14.5;0.02;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010026517128/top-porridge-mornflake;Top Porridge;Mornflake;;Fruits à coque;a;Petit-déjeuners;1527.0;6.3;1.1;54.6;14.3;6.6;18.4;0.37;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029005691/weetos-choco-weetabix;Weetos Choco;Weetabix;Auchan;;c;Petit-déjeuners;1656.0;4.9;1.0;76;29;5.8;8.0;0.23;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029015560/bran-flakes-weetabix;Bran Flakes;Weetabix;;;d;Petit-déjeuners;1490.0;;2.0;;65;15.0;12.0;0.579999999999999;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029212464/weetabix-chocolate-24s;Weetabix Chocolate 24s;Weetabix;;;a;Petit-déjeuners;1540.0;4.0;1.7;67.9;17.9;10.0;10.1;0.08;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029212549/weetabix-original-ble-complet;Weetabix original : Blé complet;Weetabix;Casino;;a;Petit-déjeuners;1531.0;2.0;0.6;69;4.4;10.0;12.0;0.28;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029212655/weetabix-chocolate-82-ble-complet;Weetabix Chocolate - 82% Blé complet;Weetabix;;Gluten;a;Petit-déjeuners;1554.0;4.0;1.7;68;18;10.0;10.0;0.2;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029216486/cereales-chocolat-noir-alpen;Céréales chocolat noir;Alpen,Weetabix Ltd;Auchan;;c;Petit-déjeuners;1632.0;8.3;2.8;64;25;7.4;11.0;0.28;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029217766/weetabix-banane-92-ble-complet;Weetabix banane 92% blé complet;weetabix;Carrefour;;a;Petit-déjeuners;1512.0;2.0;0.4;70;15;9.7;10.0;0.23;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029219241/weetabix-minis-chocolate-chip;Weetabix Minis Chocolate Chip;Weetabix;;;b;Petit-déjeuners;1636.0;;2.6;;21;9.4;9.8;0.18;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029220049/minis-banana-weetabix;Minis Banana;Weetabix;Cora;Lait,Fruits à coque,Arachides;b;Petit-déjeuners;1641.0;4.9;3.0;72;20;9.7;9.3;0.18;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029220339/weetabix-additions-pomme-raisin;Weetabix Additions Pomme & Raisin;Weetabix;Comptoir Irlandais;;a;Petit-déjeuners;1439.0;1.6;0.4;66;15;13.0;9.5;0.2;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029220629/weetabix-avena-suave-oatibix;Weetabix Avena Suave Oatibix;Weetabix;;;a;Petit-déjeuners;1586.0;7.0;1.0;67;2;10.0;14.0;0.008;France
5,01E+12;http://world-fr.openfoodfacts.org/produit/5010029220773/weetabix-original-format-familial-18-2;Weetabix Original Format familial (18*2);Weetabix Original;Bi1;Gluten;a;Petit-déjeuners;1515.0;2.0;0.6;69;4.4;10.0;12.0;0.28;France
